,genre,topic,target_set,effect_size,word_scores
73,country,shes_shell_borderlines,Unpleasant,0.10019096732139587,"[{'target_word': 'prison', 'scweat_score': 0.085537255}, {'target_word': 'death', 'scweat_score': -0.06995803}]"
74,country,shes_shell_borderlines,Appearance words,0.33525535464286804,"[{'target_word': 'thin', 'scweat_score': 0.10066962}, {'target_word': 'pretty', 'scweat_score': 0.055515766}, {'target_word': 'strong', 'scweat_score': -0.08333182}, {'target_word': 'weak', 'scweat_score': 0.067824244}, {'target_word': 'beautiful', 'scweat_score': -0.02717793}]"
75,country,shes_shell_borderlines,Intelligence words,-1.2597744464874268,"[{'target_word': 'smart', 'scweat_score': -0.19954988}, {'target_word': 'wise', 'scweat_score': -0.022939444}]"
76,country,shes_shell_borderlines,Strenght words,-0.2810867726802826,"[{'target_word': 'strong', 'scweat_score': -0.08333182}, {'target_word': 'power', 'scweat_score': 0.0033015609}, {'target_word': 'loud', 'scweat_score': 0.037225425}]"
77,country,shes_shell_borderlines,Weakness words,0.16377593576908112,"[{'target_word': 'loser', 'scweat_score': 0.014522493}, {'target_word': 'lose', 'scweat_score': -0.11314744}, {'target_word': 'weak', 'scweat_score': 0.067824244}, {'target_word': 'follow', 'scweat_score': 0.015253991}, {'target_word': 'afraid', 'scweat_score': 0.07006276}]"
78,country,country_hank_thats right,Pleasant,-0.6609810590744019,"[{'target_word': 'friend', 'scweat_score': 0.051378965}, {'target_word': 'joy', 'scweat_score': -0.04028964}, {'target_word': 'love', 'scweat_score': 0.0013880134}, {'target_word': 'pleasure', 'scweat_score': -0.007213831}, {'target_word': 'family', 'scweat_score': -0.052580595}, {'target_word': 'heaven', 'scweat_score': 0.008128554}, {'target_word': 'freedom', 'scweat_score': -0.012292922}, {'target_word': 'happy', 'scweat_score': -0.11445248}, {'target_word': 'paradise', 'scweat_score': -0.09477067}, {'target_word': 'diamond', 'scweat_score': -0.13546658}, {'target_word': 'rainbow', 'scweat_score': 0.029987484}, {'target_word': 'lucky', 'scweat_score': -0.19068202}]"
79,country,country_hank_thats right,Unpleasant,-2.539454221725464,"[{'target_word': 'war', 'scweat_score': -0.11603159}, {'target_word': 'awful', 'scweat_score': -0.024570048}, {'target_word': 'rotten', 'scweat_score': -0.1176129}, {'target_word': 'jail', 'scweat_score': -0.07139441}, {'target_word': 'kill', 'scweat_score': -0.13682193}, {'target_word': 'death', 'scweat_score': -0.09756538}]"
80,country,country_hank_thats right,Appearance words,-4.703574180603027,"[{'target_word': 'fat', 'scweat_score': -0.10710049}, {'target_word': 'pretty', 'scweat_score': -0.14891016}, {'target_word': 'strong', 'scweat_score': -0.09110576}, {'target_word': 'beautiful', 'scweat_score': -0.15303239}]"
81,country,country_hank_thats right,Intelligence words,inf,"[{'target_word': 'smart', 'scweat_score': 0.019336462}]"
82,country,country_hank_thats right,Strenght words,-1.819331169128418,"[{'target_word': 'strong', 'scweat_score': -0.09110576}, {'target_word': 'shout', 'scweat_score': -0.24420264}, {'target_word': 'power', 'scweat_score': -0.06033063}, {'target_word': 'loud', 'scweat_score': -0.11419843}]"
83,country,country_hank_thats right,Weakness words,-10.359132766723633,"[{'target_word': 'lose', 'scweat_score': -0.12837332}, {'target_word': 'shy', 'scweat_score': -0.15182057}, {'target_word': 'afraid', 'scweat_score': -0.1624729}]"
84,country,beautiful beautiful_na_beautiful,Pleasant,0.7834707498550415,"[{'target_word': 'friend', 'scweat_score': 0.09010464}, {'target_word': 'joy', 'scweat_score': 0.04504764}, {'target_word': 'wonderful', 'scweat_score': 0.110467255}, {'target_word': 'love', 'scweat_score': -0.06963006}, {'target_word': 'honor', 'scweat_score': 0.08290219}, {'target_word': 'peace', 'scweat_score': 0.039610803}, {'target_word': 'heaven', 'scweat_score': 0.042632997}, {'target_word': 'freedom', 'scweat_score': 0.019328475}, {'target_word': 'happy', 'scweat_score': -0.048603058}, {'target_word': 'laughter', 'scweat_score': 0.07751471}, {'target_word': 'sunrise', 'scweat_score': 0.07916653}]"
85,country,beautiful beautiful_na_beautiful,Unpleasant,2.834482431411743,"[{'target_word': 'prison', 'scweat_score': 0.034744143}, {'target_word': 'war', 'scweat_score': 0.06479931}, {'target_word': 'awful', 'scweat_score': 0.050103724}, {'target_word': 'kill', 'scweat_score': 0.028416812}, {'target_word': 'death', 'scweat_score': 0.026894629}]"
86,country,beautiful beautiful_na_beautiful,Appearance words,1.5081862211227417,"[{'target_word': 'thin', 'scweat_score': 0.03823054}, {'target_word': 'pretty', 'scweat_score': 0.048727334}, {'target_word': 'strong', 'scweat_score': -0.0028553605}, {'target_word': 'weak', 'scweat_score': 0.01869303}, {'target_word': 'beautiful', 'scweat_score': 0.031017661}]"
87,country,beautiful beautiful_na_beautiful,Intelligence words,0.0,[]
88,country,beautiful beautiful_na_beautiful,Strenght words,0.8577665686607361,"[{'target_word': 'strong', 'scweat_score': -0.0028553605}, {'target_word': 'loud', 'scweat_score': 0.037294984}]"
89,country,beautiful beautiful_na_beautiful,Weakness words,-0.4730514585971832,"[{'target_word': 'lose', 'scweat_score': 0.00841707}, {'target_word': 'weak', 'scweat_score': 0.01869303}, {'target_word': 'follow', 'scweat_score': -0.015450478}, {'target_word': 'afraid', 'scweat_score': -0.099746466}]"
90,country,country_mud_redneck,Pleasant,-0.5310947299003601,"[{'target_word': 'friend', 'scweat_score': -0.028152168}, {'target_word': 'joy', 'scweat_score': -0.02188611}, {'target_word': 'love', 'scweat_score': -0.13182512}, {'target_word': 'family', 'scweat_score': 0.029506505}, {'target_word': 'heaven', 'scweat_score': -0.06752032}, {'target_word': 'freedom', 'scweat_score': -0.038635075}, {'target_word': 'happy', 'scweat_score': 0.043685824}, {'target_word': 'sunrise', 'scweat_score': 0.00020414591}, {'target_word': 'lucky', 'scweat_score': -0.020402253}]"
91,country,country_mud_redneck,Unpleasant,-0.09685290604829788,"[{'target_word': 'war', 'scweat_score': 0.04604572}, {'target_word': 'crash', 'scweat_score': -0.022931755}, {'target_word': 'jail', 'scweat_score': -0.011285365}, {'target_word': 'kill', 'scweat_score': -0.023381352}, {'target_word': 'death', 'scweat_score': -0.00086939335}]"
92,country,country_mud_redneck,Appearance words,0.23342444002628326,"[{'target_word': 'thin', 'scweat_score': 0.024519324}, {'target_word': 'bald', 'scweat_score': 0.022977054}, {'target_word': 'fat', 'scweat_score': -0.032547772}, {'target_word': 'pretty', 'scweat_score': -0.0032527149}, {'target_word': 'strong', 'scweat_score': 0.083364934}, {'target_word': 'beautiful', 'scweat_score': -0.03779584}]"
93,country,country_mud_redneck,Intelligence words,0.0,[]
94,country,country_mud_redneck,Strenght words,0.19796986877918243,"[{'target_word': 'strong', 'scweat_score': 0.083364934}, {'target_word': 'shout', 'scweat_score': -0.02211684}, {'target_word': 'power', 'scweat_score': -0.030157983}, {'target_word': 'loud', 'scweat_score': 0.004439801}]"
95,country,country_mud_redneck,Weakness words,-0.4037209451198578,"[{'target_word': 'lose', 'scweat_score': -0.13666302}, {'target_word': 'follow', 'scweat_score': 0.02345264}, {'target_word': 'afraid', 'scweat_score': 0.022159606}]"
96,country,jesus_praise_lord,Pleasant,-0.583522379398346,"[{'target_word': 'friend', 'scweat_score': 0.055299044}, {'target_word': 'joy', 'scweat_score': -0.16773452}, {'target_word': 'wonderful', 'scweat_score': 0.068157375}, {'target_word': 'love', 'scweat_score': 0.11715567}, {'target_word': 'honor', 'scweat_score': -0.16153878}, {'target_word': 'family', 'scweat_score': -0.14227033}, {'target_word': 'peace', 'scweat_score': -0.07403597}, {'target_word': 'heaven', 'scweat_score': -0.11107096}, {'target_word': 'cheer', 'scweat_score': -0.12851614}, {'target_word': 'freedom', 'scweat_score': -0.14784598}, {'target_word': 'gentle', 'scweat_score': -0.28897792}, {'target_word': 'happy', 'scweat_score': -0.17748952}, {'target_word': 'gift', 'scweat_score': 0.036459446}, {'target_word': 'lucky', 'scweat_score': -0.14589}, {'target_word': 'miracle', 'scweat_score': 0.16778821}]"
97,country,jesus_praise_lord,Unpleasant,-7.188178062438965,"[{'target_word': 'war', 'scweat_score': -0.18105316}, {'target_word': 'death', 'scweat_score': -0.16172689}, {'target_word': 'evil', 'scweat_score': -0.12818927}]"
98,country,jesus_praise_lord,Appearance words,-1.732809066772461,"[{'target_word': 'feeble', 'scweat_score': -0.18719682}, {'target_word': 'pretty', 'scweat_score': -0.19204593}, {'target_word': 'strong', 'scweat_score': -0.003416121}, {'target_word': 'weak', 'scweat_score': -0.113521695}, {'target_word': 'beautiful', 'scweat_score': -0.26022166}]"
99,country,jesus_praise_lord,Intelligence words,0.0,[]
100,country,jesus_praise_lord,Strenght words,-0.40489140152931213,"[{'target_word': 'strong', 'scweat_score': -0.003416121}, {'target_word': 'shout', 'scweat_score': -0.2568971}, {'target_word': 'power', 'scweat_score': 0.08450529}]"
101,country,jesus_praise_lord,Weakness words,-3.3424010276794434,"[{'target_word': 'lose', 'scweat_score': -0.22678357}, {'target_word': 'weak', 'scweat_score': -0.113521695}, {'target_word': 'surrender', 'scweat_score': -0.153947}, {'target_word': 'follow', 'scweat_score': -0.09733918}, {'target_word': 'afraid', 'scweat_score': -0.16941941}]"
102,country,country_party town_want country,Pleasant,1.0052357912063599,"[{'target_word': 'friend', 'scweat_score': 0.17256314}, {'target_word': 'joy', 'scweat_score': 0.23278177}, {'target_word': 'love', 'scweat_score': -0.18411821}, {'target_word': 'family', 'scweat_score': 0.13391584}, {'target_word': 'peace', 'scweat_score': 0.16978538}, {'target_word': 'heaven', 'scweat_score': 0.12859496}, {'target_word': 'cheer', 'scweat_score': 0.061977506}, {'target_word': 'freedom', 'scweat_score': 0.08002925}, {'target_word': 'happy', 'scweat_score': 0.049338162}, {'target_word': 'paradise', 'scweat_score': 0.11008948}, {'target_word': 'diamond', 'scweat_score': 0.09873861}, {'target_word': 'lucky', 'scweat_score': 0.13231063}]"
103,country,country_party town_want country,Unpleasant,2.1583518981933594,"[{'target_word': 'crash', 'scweat_score': 0.18608576}, {'target_word': 'jail', 'scweat_score': 0.08678764}, {'target_word': 'kill', 'scweat_score': 0.06614536}]"
104,country,country_party town_want country,Appearance words,0.6694862246513367,"[{'target_word': 'fat', 'scweat_score': 0.105050445}, {'target_word': 'pretty', 'scweat_score': -0.0796313}, {'target_word': 'strong', 'scweat_score': 0.060202003}, {'target_word': 'beautiful', 'scweat_score': 0.13394696}]"
105,country,country_party town_want country,Intelligence words,0.0,[]
106,country,country_party town_want country,Strenght words,0.58197420835495,"[{'target_word': 'strong', 'scweat_score': 0.060202003}, {'target_word': 'shout', 'scweat_score': 0.048412323}, {'target_word': 'power', 'scweat_score': 0.022738397}, {'target_word': 'loud', 'scweat_score': -0.040618658}]"
107,country,country_party town_want country,Weakness words,1.170107126235962,"[{'target_word': 'lose', 'scweat_score': 0.015901446}, {'target_word': 'follow', 'scweat_score': 0.1332306}, {'target_word': 'afraid', 'scweat_score': 0.032714427}]"
108,country,grandmas hands_grandmas_dad,Pleasant,-0.9691481590270996,"[{'target_word': 'friend', 'scweat_score': 0.01661408}, {'target_word': 'joy', 'scweat_score': 0.0077502728}, {'target_word': 'love', 'scweat_score': -0.03783211}, {'target_word': 'family', 'scweat_score': -0.032832533}, {'target_word': 'peace', 'scweat_score': -0.0606246}, {'target_word': 'heaven', 'scweat_score': -0.06682551}, {'target_word': 'cheer', 'scweat_score': -0.027557671}, {'target_word': 'gentle', 'scweat_score': -0.043733895}, {'target_word': 'happy', 'scweat_score': -0.0059072375}, {'target_word': 'paradise', 'scweat_score': -0.006480843}, {'target_word': 'diamond', 'scweat_score': -0.044114947}, {'target_word': 'laughter', 'scweat_score': -0.06049186}, {'target_word': 'gift', 'scweat_score': -0.0065072775}, {'target_word': 'lucky', 'scweat_score': 0.0057060122}]"
109,country,grandmas hands_grandmas_dad,Unpleasant,-2.5218677520751953,"[{'target_word': 'prison', 'scweat_score': -0.05221367}, {'target_word': 'war', 'scweat_score': -0.035178244}, {'target_word': 'awful', 'scweat_score': -0.059089303}, {'target_word': 'jail', 'scweat_score': -0.040557206}, {'target_word': 'kill', 'scweat_score': -0.04221517}, {'target_word': 'death', 'scweat_score': -0.009202659}]"
110,country,grandmas hands_grandmas_dad,Appearance words,-1.0595810413360596,"[{'target_word': 'thin', 'scweat_score': -0.07626104}, {'target_word': 'pretty', 'scweat_score': -0.029398263}, {'target_word': 'strong', 'scweat_score': 0.016994238}, {'target_word': 'beautiful', 'scweat_score': -0.0673179}]"
111,country,grandmas hands_grandmas_dad,Intelligence words,-inf,"[{'target_word': 'smart', 'scweat_score': -0.008783817}]"
112,country,grandmas hands_grandmas_dad,Strenght words,-0.5895209908485413,"[{'target_word': 'bold', 'scweat_score': 0.024980128}, {'target_word': 'strong', 'scweat_score': 0.016994238}, {'target_word': 'shout', 'scweat_score': -0.044197083}, {'target_word': 'power', 'scweat_score': -0.057679713}, {'target_word': 'loud', 'scweat_score': -0.04071474}]"
113,country,grandmas hands_grandmas_dad,Weakness words,-1.0428624153137207,"[{'target_word': 'lose', 'scweat_score': -0.088921905}, {'target_word': 'follow', 'scweat_score': -0.074211955}, {'target_word': 'afraid', 'scweat_score': 0.016819417}]"
114,country,home morning_nah nah_home,Pleasant,1.2701339721679688,"[{'target_word': 'friend', 'scweat_score': 0.12007654}, {'target_word': 'vacation', 'scweat_score': 0.19330525}, {'target_word': 'love', 'scweat_score': 0.03787291}, {'target_word': 'family', 'scweat_score': 0.041202366}, {'target_word': 'peace', 'scweat_score': 0.11789745}, {'target_word': 'heaven', 'scweat_score': 0.08250898}, {'target_word': 'freedom', 'scweat_score': 0.13708615}, {'target_word': 'happy', 'scweat_score': 0.026455045}, {'target_word': 'paradise', 'scweat_score': 0.008223176}, {'target_word': 'rainbow', 'scweat_score': 0.001943469}]"
115,country,home morning_nah nah_home,Unpleasant,inf,"[{'target_word': 'crash', 'scweat_score': 0.008749008}]"
116,country,home morning_nah nah_home,Appearance words,1.8869837522506714,"[{'target_word': 'thin', 'scweat_score': 0.058146417}, {'target_word': 'pretty', 'scweat_score': 0.0175969}, {'target_word': 'strong', 'scweat_score': 0.08834666}]"
117,country,home morning_nah nah_home,Intelligence words,0.0,[]
118,country,home morning_nah nah_home,Strenght words,1.9730736017227173,"[{'target_word': 'strong', 'scweat_score': 0.08834666}, {'target_word': 'loud', 'scweat_score': 0.028915465}]"
119,country,home morning_nah nah_home,Weakness words,-3.7691495418548584,"[{'target_word': 'lose', 'scweat_score': -0.060840964}, {'target_word': 'follow', 'scweat_score': -0.043460906}, {'target_word': 'afraid', 'scweat_score': -0.08413887}]"
120,pop,jesus_praise_lord,Pleasant,-0.11839212477207184,"[{'target_word': 'friend', 'scweat_score': 0.07814178}, {'target_word': 'joy', 'scweat_score': 0.04238244}, {'target_word': 'wonderful', 'scweat_score': 0.123160705}, {'target_word': 'love', 'scweat_score': 0.071395874}, {'target_word': 'honest', 'scweat_score': -0.06641053}, {'target_word': 'honor', 'scweat_score': 0.11088991}, {'target_word': 'pleasure', 'scweat_score': 0.0071681663}, {'target_word': 'family', 'scweat_score': -0.13853216}, {'target_word': 'peace', 'scweat_score': 0.0890743}, {'target_word': 'heaven', 'scweat_score': -0.035794735}, {'target_word': 'cheer', 'scweat_score': -0.009604961}, {'target_word': 'freedom', 'scweat_score': -0.00035806}, {'target_word': 'gentle', 'scweat_score': -0.1352351}, {'target_word': 'happy', 'scweat_score': -0.11208938}, {'target_word': 'paradise', 'scweat_score': 0.05316536}, {'target_word': 'laughter', 'scweat_score': -0.11259012}, {'target_word': 'sunrise', 'scweat_score': -0.1575456}, {'target_word': 'gift', 'scweat_score': 0.12865165}, {'target_word': 'health', 'scweat_score': -0.0399767}, {'target_word': 'rainbow', 'scweat_score': 0.014449596}, {'target_word': 'caress', 'scweat_score': -0.13490655}, {'target_word': 'lucky', 'scweat_score': -0.03369516}, {'target_word': 'miracle', 'scweat_score': 0.017319292}]"
121,pop,jesus_praise_lord,Unpleasant,-0.6544507145881653,"[{'target_word': 'terrible', 'scweat_score': -0.025937915}, {'target_word': 'prison', 'scweat_score': -0.18794186}, {'target_word': 'war', 'scweat_score': -0.045027822}, {'target_word': 'poverty', 'scweat_score': -0.24718879}, {'target_word': 'sickness', 'scweat_score': -0.15039091}, {'target_word': 'abuse', 'scweat_score': -0.07127534}, {'target_word': 'tragedy', 'scweat_score': 0.043774486}, {'target_word': 'hatred', 'scweat_score': 0.07282986}, {'target_word': 'grief', 'scweat_score': -0.2345047}, {'target_word': 'failure', 'scweat_score': -0.09259747}, {'target_word': 'kill', 'scweat_score': -0.09205289}, {'target_word': 'death', 'scweat_score': 0.16667141}, {'target_word': 'evil', 'scweat_score': -0.052013353}, {'target_word': 'agony', 'scweat_score': -0.10302895}]"
122,pop,jesus_praise_lord,Appearance words,-1.7743299007415771,"[{'target_word': 'thin', 'scweat_score': -0.16871093}, {'target_word': 'feeble', 'scweat_score': -0.11825114}, {'target_word': 'pretty', 'scweat_score': -0.19167992}, {'target_word': 'strong', 'scweat_score': 0.017535612}, {'target_word': 'weak', 'scweat_score': -0.0968543}, {'target_word': 'stout', 'scweat_score': -0.08846725}, {'target_word': 'beautiful', 'scweat_score': -0.1344493}]"
123,pop,jesus_praise_lord,Intelligence words,0.686331570148468,"[{'target_word': 'brilliant', 'scweat_score': 0.087393746}, {'target_word': 'wise', 'scweat_score': -0.016255796}]"
124,pop,jesus_praise_lord,Strenght words,0.10889454185962677,"[{'target_word': 'bold', 'scweat_score': -0.1234182}, {'target_word': 'leader', 'scweat_score': 0.073083505}, {'target_word': 'strong', 'scweat_score': 0.017535612}, {'target_word': 'triumph', 'scweat_score': -0.002148226}, {'target_word': 'command', 'scweat_score': 0.08756386}, {'target_word': 'shout', 'scweat_score': 0.039453756}, {'target_word': 'winner', 'scweat_score': -0.0276137}, {'target_word': 'power', 'scweat_score': 0.26951846}, {'target_word': 'loud', 'scweat_score': -0.2093203}]"
125,pop,jesus_praise_lord,Weakness words,-1.0601457357406616,"[{'target_word': 'failure', 'scweat_score': -0.09259747}, {'target_word': 'lose', 'scweat_score': -0.111845724}, {'target_word': 'weak', 'scweat_score': -0.0968543}, {'target_word': 'weakness', 'scweat_score': 0.078024276}, {'target_word': 'surrender', 'scweat_score': -0.16582444}, {'target_word': 'follow', 'scweat_score': 0.035097554}, {'target_word': 'fragile', 'scweat_score': -0.23855443}, {'target_word': 'yield', 'scweat_score': -0.17490897}, {'target_word': 'afraid', 'scweat_score': -0.13498366}]"
126,pop,tears_heart_wish,Pleasant,0.03817734494805336,"[{'target_word': 'friend', 'scweat_score': -0.016376734}, {'target_word': 'joy', 'scweat_score': -0.015672073}, {'target_word': 'wonderful', 'scweat_score': -0.0051932074}, {'target_word': 'love', 'scweat_score': -0.20698868}, {'target_word': 'honest', 'scweat_score': 0.04865551}, {'target_word': 'pleasure', 'scweat_score': -0.03181784}, {'target_word': 'family', 'scweat_score': -0.08727305}, {'target_word': 'peace', 'scweat_score': 0.08421908}, {'target_word': 'heaven', 'scweat_score': -0.030169487}, {'target_word': 'cheer', 'scweat_score': 0.030820852}, {'target_word': 'freedom', 'scweat_score': 0.05272305}, {'target_word': 'gentle', 'scweat_score': -0.07130614}, {'target_word': 'happy', 'scweat_score': -0.01417774}, {'target_word': 'paradise', 'scweat_score': 0.042509407}, {'target_word': 'diamond', 'scweat_score': 0.010463744}, {'target_word': 'laughter', 'scweat_score': -0.010605395}, {'target_word': 'sunrise', 'scweat_score': 0.07904987}, {'target_word': 'gift', 'scweat_score': 0.10006565}, {'target_word': 'health', 'scweat_score': 0.0076714456}, {'target_word': 'rainbow', 'scweat_score': 0.013005972}, {'target_word': 'caress', 'scweat_score': -0.04082051}, {'target_word': 'lucky', 'scweat_score': 0.027447611}, {'target_word': 'miracle', 'scweat_score': 0.09184894}]"
127,pop,tears_heart_wish,Unpleasant,0.02177046239376068,"[{'target_word': 'terrible', 'scweat_score': 0.025177548}, {'target_word': 'prison', 'scweat_score': 0.049067184}, {'target_word': 'war', 'scweat_score': -0.012258209}, {'target_word': 'abuse', 'scweat_score': -0.05011995}, {'target_word': 'tragedy', 'scweat_score': 0.026853323}, {'target_word': 'crash', 'scweat_score': 0.0036421418}, {'target_word': 'poison', 'scweat_score': 0.036118615}, {'target_word': 'nasty', 'scweat_score': 0.031991586}, {'target_word': 'awful', 'scweat_score': 0.06690187}, {'target_word': 'grief', 'scweat_score': -0.10664374}, {'target_word': 'disaster', 'scweat_score': 0.053349912}, {'target_word': 'ugly', 'scweat_score': -0.07786834}, {'target_word': 'bomb', 'scweat_score': 0.019631788}, {'target_word': 'kill', 'scweat_score': -0.16536506}, {'target_word': 'death', 'scweat_score': 0.08849937}, {'target_word': 'murder', 'scweat_score': 0.09313573}, {'target_word': 'evil', 'scweat_score': -0.056578934}]"
128,pop,tears_heart_wish,Appearance words,-0.5918973684310913,"[{'target_word': 'thin', 'scweat_score': 0.076711975}, {'target_word': 'pretty', 'scweat_score': -0.019239575}, {'target_word': 'strong', 'scweat_score': -0.055098396}, {'target_word': 'weak', 'scweat_score': -0.03043884}, {'target_word': 'ugly', 'scweat_score': -0.07786834}, {'target_word': 'beautiful', 'scweat_score': -0.086162075}]"
129,pop,tears_heart_wish,Intelligence words,1.022148609161377,"[{'target_word': 'smart', 'scweat_score': 0.09829895}, {'target_word': 'brilliant', 'scweat_score': -0.0012977645}, {'target_word': 'clever', 'scweat_score': 0.15034303}, {'target_word': 'wise', 'scweat_score': 0.00984525}]"
130,pop,tears_heart_wish,Strenght words,0.04176288843154907,"[{'target_word': 'bold', 'scweat_score': 0.11438505}, {'target_word': 'strong', 'scweat_score': -0.055098396}, {'target_word': 'command', 'scweat_score': -0.074237674}, {'target_word': 'shout', 'scweat_score': -0.03561595}, {'target_word': 'winner', 'scweat_score': 0.14305328}, {'target_word': 'power', 'scweat_score': -0.07943022}, {'target_word': 'succeed', 'scweat_score': -0.024487328}, {'target_word': 'loud', 'scweat_score': 0.03827604}]"
131,pop,tears_heart_wish,Weakness words,-0.6128146648406982,"[{'target_word': 'loser', 'scweat_score': 0.078293845}, {'target_word': 'lose', 'scweat_score': -0.14036517}, {'target_word': 'weak', 'scweat_score': -0.03043884}, {'target_word': 'weakness', 'scweat_score': -0.050632834}, {'target_word': 'shy', 'scweat_score': -0.0015819147}, {'target_word': 'surrender', 'scweat_score': 0.017764866}, {'target_word': 'follow', 'scweat_score': -0.12556344}, {'target_word': 'fragile', 'scweat_score': -0.08710664}, {'target_word': 'vulnerable', 'scweat_score': -0.04037393}, {'target_word': 'afraid', 'scweat_score': -0.006313108}]"
132,pop,body_girl_baby,Pleasant,0.06344578415155411,"[{'target_word': 'friend', 'scweat_score': 0.04626602}, {'target_word': 'joy', 'scweat_score': 0.022052735}, {'target_word': 'wonderful', 'scweat_score': 0.009104207}, {'target_word': 'vacation', 'scweat_score': 0.04253313}, {'target_word': 'love', 'scweat_score': -0.13901272}, {'target_word': 'honest', 'scweat_score': -0.05622605}, {'target_word': 'honor', 'scweat_score': -0.024464041}, {'target_word': 'pleasure', 'scweat_score': 0.050868854}, {'target_word': 'family', 'scweat_score': -0.018306404}, {'target_word': 'peace', 'scweat_score': 0.12063691}, {'target_word': 'heaven', 'scweat_score': 0.13843602}, {'target_word': 'cheer', 'scweat_score': -0.037353963}, {'target_word': 'freedom', 'scweat_score': 0.023668662}, {'target_word': 'gentle', 'scweat_score': 0.02980879}, {'target_word': 'happy', 'scweat_score': -0.027799435}, {'target_word': 'paradise', 'scweat_score': 0.029019333}, {'target_word': 'diamond', 'scweat_score': 0.04165712}, {'target_word': 'sunrise', 'scweat_score': 0.044628467}, {'target_word': 'gift', 'scweat_score': -0.03155321}, {'target_word': 'health', 'scweat_score': 0.06126222}, {'target_word': 'rainbow', 'scweat_score': 0.058248}, {'target_word': 'caress', 'scweat_score': -0.17875732}, {'target_word': 'lucky', 'scweat_score': -0.09854869}]"
133,pop,body_girl_baby,Unpleasant,0.43478018045425415,"[{'target_word': 'prison', 'scweat_score': 0.1112754}, {'target_word': 'war', 'scweat_score': 0.015247725}, {'target_word': 'abuse', 'scweat_score': 0.055239823}, {'target_word': 'tragedy', 'scweat_score': -0.01750772}, {'target_word': 'crash', 'scweat_score': 0.013602249}, {'target_word': 'poison', 'scweat_score': -0.031082738}, {'target_word': 'nasty', 'scweat_score': -0.015365943}, {'target_word': 'disaster', 'scweat_score': 0.06700614}, {'target_word': 'ugly', 'scweat_score': 0.096739374}, {'target_word': 'filth', 'scweat_score': 0.0450099}, {'target_word': 'bomb', 'scweat_score': -0.13646752}, {'target_word': 'jail', 'scweat_score': 0.15384988}, {'target_word': 'kill', 'scweat_score': -0.048162177}, {'target_word': 'death', 'scweat_score': 0.09129438}, {'target_word': 'murder', 'scweat_score': -0.005468026}, {'target_word': 'evil', 'scweat_score': 0.09896363}]"
134,pop,body_girl_baby,Appearance words,0.48151686787605286,"[{'target_word': 'thin', 'scweat_score': 0.08727941}, {'target_word': 'handsome', 'scweat_score': 0.063159704}, {'target_word': 'slim', 'scweat_score': 0.18616742}, {'target_word': 'gorgeous', 'scweat_score': 0.021065723}, {'target_word': 'fat', 'scweat_score': 0.0032626688}, {'target_word': 'pretty', 'scweat_score': -0.1386291}, {'target_word': 'strong', 'scweat_score': 0.06413097}, {'target_word': 'weak', 'scweat_score': 0.10291294}, {'target_word': 'ugly', 'scweat_score': 0.096739374}, {'target_word': 'healthy', 'scweat_score': 0.0005464293}, {'target_word': 'beautiful', 'scweat_score': -0.049201325}]"
135,pop,body_girl_baby,Intelligence words,1.0072728395462036,"[{'target_word': 'genius', 'scweat_score': -0.033539936}, {'target_word': 'smart', 'scweat_score': 0.10183368}, {'target_word': 'clever', 'scweat_score': 0.056034833}, {'target_word': 'wise', 'scweat_score': 0.15712255}]"
136,pop,body_girl_baby,Strenght words,0.911740779876709,"[{'target_word': 'bold', 'scweat_score': 0.04865653}, {'target_word': 'leader', 'scweat_score': -0.012985392}, {'target_word': 'strong', 'scweat_score': 0.06413097}, {'target_word': 'command', 'scweat_score': -0.02918455}, {'target_word': 'shout', 'scweat_score': 0.00027163327}, {'target_word': 'winner', 'scweat_score': 0.09307647}, {'target_word': 'power', 'scweat_score': 0.103671186}, {'target_word': 'confident', 'scweat_score': 0.02535614}, {'target_word': 'loud', 'scweat_score': 0.11381912}]"
137,pop,body_girl_baby,Weakness words,0.1641075611114502,"[{'target_word': 'loser', 'scweat_score': 0.11185092}, {'target_word': 'lose', 'scweat_score': -0.12028882}, {'target_word': 'weak', 'scweat_score': 0.10291294}, {'target_word': 'weakness', 'scweat_score': -0.05799423}, {'target_word': 'shy', 'scweat_score': 0.014381722}, {'target_word': 'surrender', 'scweat_score': -0.030091627}, {'target_word': 'follow', 'scweat_score': -0.062278025}, {'target_word': 'afraid', 'scweat_score': 0.16554135}]"
